,customer_id,club_member_status,fashion_news_frequency,age,postal_code
519421,60fd56e8b4fcdc19ef909608aa0893cfeb82b294f7fd230bc0c7dd1f68327b12,ACTIVE,Regularly,28.0,e6c012635541c842a37b7a9f2fb92a2068accccb0ebc44586c858b0703f587df
519700,610b3982feaa2d9b288f59d622db27b0be287f673592ab48f5bb55a1a39be71a,ACTIVE,Regularly,31.0,09753b63dd660b31a73a9d6df7386e6dc9d768721fccf9b322f015eec22b4d35
519930,61156511ce35018ee76fa791cc046540f775990b84bc076b1e66ffd533970c27,ACTIVE,None,48.0,c853fde23e4ede3bcf068bcecc93efa6330ef17f8f2bf010c4fca65258318864
519960,6116d1bdfa0c4ca759974f75c5712e188b6405ea893c1c998752613923910204,ACTIVE,None,28.0,0381c5dab7e0b9fee4a8cd7c54df8ecbfbf8f315ac9ee6552fba932c65988c32
520716,613a889f0f07b2a4759417585f95e6bbf133594e7c2df2699ee55980d2cd9c6d,ACTIVE,Regularly,58.0,acd9132b7dd26a249ebeac644ff5763a2553d3d588aa883b2d02cc710ba300c1
520806,613e693706aa4c2896043ae0bcdc16c956f39855abbee83ae48262e8537e8fe4,ACTIVE,None,23.0,55d610b690a7280cf2e1f948be975130d82e42efb38648e8cd8d5a9a2ca9af54
520935,61460834386f9786cd997a8d8a31002a32b8d661eb6128a3d97ccabca0dfa0ea,ACTIVE,None,30.0,e7c517354a3c66dbc9009947115a322097a26e62ea3a7d6b1cd53ab93a07fabe
520974,614855b7190bb12c8d2d75ebde164e6a1bc070a41e3dfc737543c6fcf067baab,ACTIVE,Regularly,26.0,b6b6dfae4877c314a2fc078a267f556a474a18af733e939c257662215689a28a
521064,614c8048275a93c87f2280cc137f18be99dd77ed1361039a38a762a4c8a148c4,ACTIVE,None,35.0,1ff2517399ff01d679ad59b6b873f69ed67d45f80720c186e5d37a27f58f1d5a
521363,6159e4278c2bdf7a4dbd6a4688d22a43a8eb3ede75debaf862223f1905755e5c,ACTIVE,None,26.0,508657444469cae0edd478e32e177cb3f4965fcc8141d1e1ad4663e224ae0805
521430,615df89c34372adca4e7911f157835f6897b9dc107bf06e642dfcdd0c5be55a1,ACTIVE,Regularly,58.0,cc28ce3b46b76a2e381d26f993a213c8ccc390dd940198005e3e2d80a9811680
521470,6160253afcb8347674666c698b337f6e0ab0c49ed2f302aa8feef3dc0132f355,ACTIVE,Regularly,23.0,edaa804a89b8ff8e4b0b585e405b43047f83b989b81e4846c92a09390f060c0c
521559,6164047b1ab9ecc286fea4317361e3193ea14de2c72298dab64937cfaea7c990,ACTIVE,Regularly,46.0,31dfd0af2072fdba9ffad6eaaf4e5962832ed8f9cb0258ff718f72eda887f2b4
521576,6164aed7b275b4d1ea24d19a8e944897b40f7d773675e13824e8c7536ac4bf55,ACTIVE,Regularly,29.0,dac0dac629d96dd995cf7818e061193e70b33879602065a6404e5acc0a6c1ae7
521602,6165fc322f1b37523cb52bd3d3d6974604833b7151326341e03f694ab6f26fb4,ACTIVE,None,37.0,45a44d33961c4851c59bb2c418dd9a5374b118370dcea26bfd1daa47dda13092
521695,616ab64d60d91b730978899403debe1b187502850afbef0caec83dd06bfd7325,ACTIVE,Regularly,62.0,a184b43b1cb06ac51d25b557c9e628a4995cfd9c08ad71e227cbaf5e11fd3666
522014,617aff29772c37dfadcd84bdc954e85415cb5d4d6c1c87c35c79caa5216f01d9,ACTIVE,Regularly,33.0,2abe3d9b62d1400885772f558e673528693fa5a2be82b05ad76afcf6039c33f8
522673,6199f929c947effd0bc28193d21f17005341f008178031711aa397b73685fe98,ACTIVE,Regularly,25.0,270211fb2d1b59a670a8df632d3a48343c79b131cd317bb61824e3050236b7b6
522679,619a434bf86d9b4d27b8408d2a90bcac05c824b7da7581f32a278f2196240dd6,ACTIVE,None,34.0,cc8959c1bc6679ea1f8e6209fb554d20cfd1ec96f0e3b27db04918dde7c01eaa
522705,619b469aecc7cb688a438fb4477d54cbbc707de355928e2cf258634d07be9810,ACTIVE,Regularly,25.0,917093a47b0b73a550c08df8d05cb157de47ee17b6426065d657e14d0a24eeb7
523136,61af967589687abe685f353d9e616c24c29d1dda02312155bb2cadd7962b5f0a,ACTIVE,Regularly,34.0,6e01db77ab1cb6f857e650d3b940a88c252b67fd47c3a672311b886b35f6da37
523206,61b3718ea0d6b2765eb8ed0c3cb77380de3ace63d49e5c802023cee4d98749f5,ACTIVE,None,32.0,f70bbec3b90bb264edb518e13e0cd8421c08ad02de296061cae16db4674671c0
523230,61b436eca1fe2ddc14dbcc4d4f656d3301d3240a2c952dfe51d6979cd5733c2d,ACTIVE,Regularly,54.0,d1d85bc52f06d1f9357dc87f0199da053412a318a19474b2e249c94556edc893
523428,61bcb55433ed60d8dc67f211be52bc52649414cf459fd53d53addbdffeb0fde8,ACTIVE,None,51.0,7f88b45d4984ab8729ef363c3c1e628e5a32f26c49651a29f6618da7670472b4
523543,61c2337421911e768e66fc9851c58473108ed8c3c32926b3ea968cd669779ad8,ACTIVE,None,28.0,df80a51115f1ee4588e7ce652da80b55a6c4a20df91eb3768f4c996647efcabb
523600,61c4f746c8b838060713364d6dbeb8758324ad60edf1a4def51c4b832b5c783a,ACTIVE,None,25.0,520ec754ca1e2dfa3fce3075c3c10b8f91b9244ac9ffb99ed87b4ae629793d13
523702,61c9c8f743a0d2e3549d2a98defaf580ab0a19607e05ebb8a2fef855e0f4a15b,ACTIVE,None,36.0,41f9df55ca248e5bb95a02ea1b810a349c84be2d779a6325d8f92718627ccbe9
523733,61cb90cb4b86dafa1d3e13d4e30c43c6234fd1fb70a49559fdcf08b2de386666,ACTIVE,Regularly,51.0,b3066c3dff98b52afd0f1d37126d749c9b06f68f3cd6d7e680826e509b4a9570
524057,61da44a2758206d5701771f4315637b40c8321b511191654fb1430a6408e4dfa,ACTIVE,Regularly,29.0,fce375cd69ffecf89cbc59ce8ee3b69436c86c469adc269b6305f7607e6006e6
524120,61dd33e9a8ab8365ad824b4865f09522a73be62678da4b6c4d8136285880115e,ACTIVE,None,23.0,1df40e26302e7ab8282c31348cb7b435e9e549fcdad46e6628d22da6fe9045df
524289,61e57d6def75d43888f227b5c75c258cc10032e8ee5a226c71236e5c842fa693,ACTIVE,None,25.0,3ee69fd6afd9a1ac79accb8ae0f700c4bf53dfdb4807d6da40ff5c8ed08cd338
524595,61f333f21ff1cccd57178e55321b9db5e5295be852ec7edf154daec33daa9bd3,ACTIVE,None,23.0,dd71819caea677a6f1ac7eac92d60f920551d5cf7f4083346d5360e20e620c50
524710,61f7f9d2c03fe321e3e3fc08907a92f57b0e353a5c086962112cc6e24da9bfec,ACTIVE,None,25.0,831d16a3325b67d922857c5e9b0c98a36c03851bdd958b4bf421b107efdb08a1
525014,62063c89cd288686fe3d5899c6d51392d755a969b85843da44b1fa06111f2a2e,ACTIVE,Regularly,54.0,67217507725c811b7a536504ae7749498abb2c3d002975be378177afa717caa3
525080,6209b3a5e5c7a1b9948d94e4e7ccb794846b8c23de87b0b390708d671fdc0a4c,ACTIVE,Regularly,51.0,f372f96ae3643e6100ea95760b267d7e0d780ee7df1b11663ea5712b915a14b3
525145,620c866fa8d09b2035d64ec1dcd7f027b5b0df9433aa6b2f9c7aafa67eedcee1,ACTIVE,Regularly,54.0,ab82b2f98e20dc9a133286d991380a0a86e77154f03038215c3224e2618697a8
525191,620e84389032d2cd847b9e064c8518948670f7fe7309cb918fbd420816306703,ACTIVE,Regularly,53.0,5e251f19186db82d65a4f22bd7a4902a0dc3fdedb204ba60f9be93057b6108c8
525221,62106ad219ea3e71b6f605a1880cc3708a82f8fa5c3d5e2174856d39f236d8cb,ACTIVE,Regularly,27.0,99d7e5003730fb00ac1c5af173376a904a8641ceb8bf827bf4ee61eeede827dc
525258,621245abb62915117c6af278585e40887c14c9c54ce1d3401b2c85f864c7d231,ACTIVE,Regularly,33.0,23eb54a19aea316c7a6fac614942cd69021d16e22669f2f1a8c105d149ad742b
525365,6217a300d7c34c50a66ce9e28292e2f887251af8ce0a48ef99fdbab08b2b8d31,ACTIVE,None,23.0,d1060c7eef126685e803f855b31d0ff62e9b60de2d745a5040b0565857739779
525601,62229f5710d4b8437d3fec16fa5b5b90be52c2223df6be265e765920603c2988,ACTIVE,None,25.0,45d4a9d8c330b00d8db45800c2d4e31857561c22e18cbca9efdc9a65bd3de2e1
525733,62285cb692260afbbc83b753de6318ba41d741f54d1c1bf9be1515764bb2dafb,ACTIVE,None,28.0,4b7fa6f1df639170c42f0a0650ea84c2e020b2f8fcd635be79fd71cd733ad5c7
525825,622d4046fc3eb2c68115593b833cb9218aaac08a19f2558565a7bb5bea7564b1,ACTIVE,Regularly,31.0,f30917d64f1a45e58da363a36d7bda9926ef252478e009f7c3ed3153c93ec5a1
525855,622e837b0f4aa599a5ed3e81c82c92b987293955669fee18b42e569c66293555,ACTIVE,Regularly,30.0,4cec5253a06846bb129d904cf8e66db2e158ba69d57028e440d74cbef723551a
525926,6231324f6cb0947a7d9c3ba2b251312e910383f976a4fe9221497efed18a2738,ACTIVE,None,47.0,d736177c59f25b5ad62cc0eb01f8b0cbd5d14cc1b7f0d4d35aa84d270f427e10
525934,6231a5e9659243fbb36d86032525d62a56f64bda20e3121cea80663f13028496,ACTIVE,Regularly,26.0,03c3d7cbd803359908a092c5bf7330395f09f5b5f072de382ad6937bf1829c34
526132,623b5513b0ac691a02cfc62bd9f866165efade4bf4e61dd8ade993d70c973320,ACTIVE,Regularly,52.0,00d29c43df0b044e1096565860b98d5a0c50627df2282cc0eb49970ad107cad4
526360,6246f3aa74ea1300b1c2cb4b3c0deaf2dd0d37f00918aa8fed3cdb29f24106ae,ACTIVE,Regularly,28.0,2bfefb5a7d0e8ace5c614334a09aff0d20bf7ee6b6e1dc2c5b2a3f420399f158
526400,6248bd610ddb8f040975f05e72e56f20964aa18c68e273af1db54a04a2445f0f,ACTIVE,Regularly,24.0,8ef901ef058cfbac6bec21321d82f18527c11559dfb557f011cbed909d6e8ae8
526478,624c5011649748a60fec83b6f2cb65afb47283305b55994938c166a307bd2735,ACTIVE,None,33.0,be006220c6962e04d710ea60cdb5405c1c2da749a5d27f98cc56b183944fb202
526505,624d6a3a3a6f7ba88126652c75021c1608f81e5af1262c4f2f5587548d732f01,ACTIVE,None,32.0,c21b54d8677adb900ea57be2f349d13dc7cf2e76ad38656e2d286c0c29bc6118
526638,6253e9dd4eb0768226b0add4505819d2b35cf3769bd436bdd567d5134ee3a264,ACTIVE,None,28.0,ae50bd9c1a1d4067ae7d0e465e6dfb13d22e3ec9db7d5eda041f243ffdfc3bf8
526701,6256c45dbc0a5ea1dcade82220d7fa55511cee59f60b55cf6717d13352b7d674,ACTIVE,Regularly,63.0,d04221a31e09bbccbaf55f37b9cdd2ad8d7934b3b3b68dc5826da91489cdfca6
526980,62650f42676ace51dd6cac9b73ee33a33dcbd50c05d33f5163bd935d2bd4ca70,ACTIVE,Regularly,63.0,283c86b2ca955abf4b76b9ab889200768ffddafea601b42891897ae289e11ca3
527013,62666738ae5639fe8618958ade1a74154a4c33314b9dfbbc812ab0c2f9d6b78f,ACTIVE,Regularly,48.0,35c3cc670a780a8cd0427ecc83dc5db4113e16e495e1f0504c4b19baad25be1f
527242,62722291b102087f56e1bd02a2139083c261df3d3f7b4ba6964b234d2ba99659,ACTIVE,Regularly,51.0,93428a54021dfa2de02fd62fb3eed8ab1abc1ca6f67eeb17686f6709d82d94e4
527253,627287c245d78f780c5f70c962a40ff0c965d6acad93646ef40354097c391b22,ACTIVE,None,34.0,0ff822204762e692eb00e94d085ea5277dbe0fe80e411f5469f61c034c6b0a80
527293,62748b48bc275c56d093e7f0b77e51d8c1acbcd46b2b6655a6988a43a8041480,ACTIVE,Regularly,24.0,768ae6f3a6714efe04a03a63120b76a678135a4a13dcb292953ba227d2ea35b7
527639,6283d857d59fc782ca41d6d63f414233ef93fdc2dd174d36ffdcdebd3486d007,ACTIVE,Regularly,46.0,ff00631c6ec7b0902cbcfde3e49dcd986efc2e3e20745b0bca2fc0caf602e84a
527701,6286ceef2a09c9a93f136d09121802f3f016108985832970fbac7297a621df32,ACTIVE,Regularly,39.0,8d47611c9ab85ca7f28266ddc1de300a9ecc0e75f414550818d666f99d1aa007
527856,628e932a3ff9acb84e5c8c8e4ef865aaefd14707b0d21633875d88674eb3fdf7,ACTIVE,Regularly,31.0,15b412a45bce57bf72fc420161bd62f4ddb1b70537fd7f6e83989b0cc6dacf09
528044,62975b2a440d6126ae49752339dd1977712ac8758680fc8d357a160afe1548be,ACTIVE,None,28.0,1f76dbf41643099b6768b02a15957f8afdc73d953dc1e21d58e2d83f1ad1568e
528317,62a45b29d0ed5e6dda358fb9b1c67259ff23da60d2fa0735c2f91d97ce47aa38,ACTIVE,Regularly,40.0,80d5448a9c9c47af97f9dbd893a8805e88543105d6e1f2515d7de56bdb45553e
528438,62aa6820177ddd7c0691f81a9a4567395e70634bff4098651785f96a43ce6d65,ACTIVE,None,26.0,49e931e40a4bc52ca539c3bffc9d1c71476aaa32486eeb0574cf97a959367a11
528444,62aa965d417c181960a95eaec3aae15aac734db54b7a3e7a7d15b4997da145a3,ACTIVE,Regularly,30.0,99c661454ee79154b52f7509ee483da2dca3f2d7e86644d1e8b927d518b528fd
528535,62aee5f7cf8d2250324a54365d243bb053fea875e3b33d700ef785980a8f4078,ACTIVE,Regularly,64.0,c2949f8631128e8609392036a01c88b432f50710732246d1508de040b8b8f73a
528923,62c136e741f2d9ff856c93accde6e539943ee75133466f0fef9f9e2df78efb8e,ACTIVE,None,48.0,aaa3d1756767f40e884394d9bc3bbcfb151a8dc7724d7dd1bdea7251a89bf3a2
528990,62c3c25089a15e8cb91bbdebf148cb3006ac00d5dd43f5f5e2a5c819c7c01ca3,ACTIVE,None,40.0,b7a4c6422bbcaaf8d352acaa92b5a20797e7b11c03fe205633626e3f31fe98ba
529054,62c6c717181efd7000e578357c40f551fd94712d2a42df8819962a9785f98a06,ACTIVE,None,27.0,c759fb9caae064009b049f44237c3d28d6421de814472b0d162d87d026ce432d
529107,62c923213d96054fe0e5edece98264b7e637fc87dbda43fab7da9ab3aecb422a,ACTIVE,None,32.0,b2157174322f1cb5ff15ba0d499a5728261f7bc838794a9fafed03faa5bec2b4
529333,62d3a4d4ddb21116a2828821e8c5d319a3c779594006ba17df0394abea6e9ddf,ACTIVE,Regularly,44.0,d4089e0daa38d4af8765f36a3292303071b77a14f0b945961b1ec3bfd5299950
529358,62d4b126fed17f29cb9ed769c197fb12d5f16542f3921eec28c513669c60de74,ACTIVE,None,53.0,373e4a9237a3b9f4354de035c6c0732d032456c3e26e8109cb62dfa16fd366b1
529446,62d930c2cbf900dc1ffb73f8003b10d8ddb8750055b8a60922a26af7f454a877,ACTIVE,None,26.0,6343c11a9b043d92f5cc7729886ab5775f09d1e8279014ec3a23253bec314e39
529729,62e6af3e6963e47ef0b186fedca95d4124232975e2f5bd925c146c53dd7d12e0,ACTIVE,None,50.0,6a9fa57794d7bb39c4d775266d72a2247c8039153ba028228abd86a3d2d1ecc8
529827,62eb7f6a247863fa029692beaeefdee2c64b1c34c7e865b981b5a9947e416198,ACTIVE,Regularly,24.0,dcccfdebef362e95e64383309d9be39823c1fced623b532e2fad82e59ab21d2b
529886,62eedcb14b0122172318b87874b2f1637336c92640e96b1eb11b4b988920b48c,ACTIVE,None,25.0,a7eee7ffbeb795da3084975263dd4aef3fce287291d4d4960f5cb9f2f93a1759
529936,62f0f7c08bedc2dd452a8e81a313041144dd125f33178568af0db6d42d733a26,ACTIVE,None,28.0,58e483a72079cf1c8749cff99237331402d1a7afe9a25890d45bb00c45a72754
530069,62f79836e681aacdda7d94aa32cce219b784dd87d39c1380c0d4567e24c7402e,ACTIVE,Regularly,33.0,516e54c6152a9043e41604ebda475d1e1a6f32b3e14ec0eae456a1f6ffe13f0c
530239,62ffe28d69d1c72be48c7c9520cb0327ef2ebad2387820f33813010af1cc8789,ACTIVE,Regularly,35.0,36469ca67b824300ca94c24a1f268eb03fc3ffe889bd65cb1d6c6c378fdb3410
530245,63001a15e66fcbc9dab36369b79d3a14641c1858c431cbf883656066848f109d,ACTIVE,Regularly,58.0,0ba1fb141071bb648219192072f69f0c87e008fd5a7ef062b3b4739fb54d6ef8
530298,6302bc11646a0ec937f6dc116c21ae4bebd241fe1b8ece988af58fc3042918f2,ACTIVE,Regularly,50.0,49c04f37d3a2d0c31e456bac5350d14a75b7e5bd58884898598e458ec8251c42
530355,6304bc3f5ee67974463bc3f3b6ca0dbcfaf395af03ef3430c9020582806b0762,ACTIVE,Regularly,25.0,9677630e9d76fb3609a19062bf18fa1f1bcf9c3b84efe385f570b07dfa96cde1
530363,630501324f80dbdc9f7887f6d7ad6d4a97aa5aee797444d4ea09f2ac1068948f,ACTIVE,None,26.0,4ebf9dd3c7ffe85ecac9d46bed6c73aa7fc032d0e9c72458bb08c9b94d606326
530476,630a860922dbb4c7746faf6aec39aaf440cb8585d425cd7b0a47c9c655790cb6,ACTIVE,Regularly,60.0,6a2ffd9afe4d6e5bde3cb1f8d81616ebd05825c49d0abc6352bae89bad0d8ee6
530760,63178b8758251a8459f9760d2cc9a2bf18ba213d9f8e88f494db03198e1741fd,ACTIVE,None,28.0,e54ae75493fa4e499058111fa492e71e665e4441835143c6fe610e78ab2c22ed
530832,631af33bb73cf4d36f5e68b610a3e3006350107b7334be39594181caa9364afa,ACTIVE,Regularly,46.0,0f9ba772ae225fedbe3c858c85d79a38f486e9ccf0048849d90ce930705d9c10
531107,6327c593aec6a9f001a80fb1abcba8d8c269def0aa313812df7aedc2994b66a7,ACTIVE,None,55.0,346445c8bb6a9c9349ecb3265d899f06128f22169ce00107fe13cc33b6b89b44
531171,632a8c339e2127a45a404f2462b95972d3bc214563c8c5b12518fce42d2b3a51,ACTIVE,Regularly,56.0,9a5a801eb46db685aac5a2e64ac03207243cd7f47862fbda2dc4fe88f3f1fad3
531248,632e50c3384ff4b83d89bcfb9f37e5ef84cdae7a787947db9567081c155c6af7,ACTIVE,Regularly,23.0,af4f69458d5412b617b353ed1a6c29ff14956b169818c64107bb709f50bff493
531348,6332dab76f4fe79a8f16ac60f40595a672eeeaf72a973a8c5e2a6b48a7a0c601,ACTIVE,None,35.0,e4c0f212c6d1d31623d89d0c42a38717d342df90b276c9514f8d047217368741
531390,63348adca8cdd265fdb7285695d408d0c8574d6dbfd4bf699902d18cb5d90115,ACTIVE,None,24.0,64521b444fafb8b91cd82206862ddc43a2ef8293b3274c040842ecae4ec06eed
531669,634243aaf1e602d46f00f06140f45cbadaf5daaa2050c2ff14cbd4da3792bd48,ACTIVE,None,49.0,6ddbbf6d21dc20105c5e00e1b4673fa05b52f6a4d5d3f2fd2d8bb6d49491c8d4
532006,63518b5b56e6185076ec2949efd2d7b84f9b41cc0c537602f516bb56a92f4c4f,ACTIVE,Regularly,25.0,6e8aab3cd9e0628dbf53ccbd46260c3b11a344cb62a5276bd79cc4579e632fdc
532224,635b8f6830e6adfb063945f3c98cd2479918c6da53f692e10cb3f732652b4143,ACTIVE,Regularly,27.0,67055b69f1ed98e20887423947dad83e488e58d78e2c8c0a01366b85c35c76df
532454,6365d518b3ccdebdb7674ba7d88b11e52fb5533fb927b259d0fb45a428c1a5ef,ACTIVE,Regularly,48.0,c7d293e6d089c855d5f23ca58e764509b04ef30548a81a03c881a46652da7534
532494,63676f3c0631e48b3900c1ea2cc17db0a22f63619b3f3a83e97f948aff0eb58d,ACTIVE,None,32.0,adcf9b1eed0b3a92e022bcb661e8490c78f8a2ae12dc39b88ee1beee52d3f517
532513,6368a039312b2c10986e87457775bb3b33ea5a459d48fd2131ea629a01cc7dc3,ACTIVE,None,33.0,241ded9ef686040f38205a344ff765b7c4133dc2b4c538794009174b9c6ea145
532524,63693dfbc4fc82d52845c078886da2e45accda0f02f0794aaa5ca40fe40405bc,ACTIVE,None,53.0,96cc224aa1f90d5bbfac61f5bc9867ca38d78b3a303b8fab8c4d6267d058f72a
532595,636c7f94a070c9c7f47d04af9fc9b24a536e902b7ff3428b08d6739562636ae6,ACTIVE,Regularly,51.0,9a25895b7f73fdba7e631e590ea906e37a9f139d1ac09cb5f8a87e91e4893e47
532673,63702cb06a89da28b64c5dc1b49585a8c139e9c214e339b443fa9bc501695db2,ACTIVE,None,42.0,ecbed797b866f01566cb2f89b007b8fa3b0c08e5bcd528d3e7f02fd0c8ee71e0
532753,6373b0351d8981d0a6a08a19c2c1fc8487836321a79b0ca3b94c487367da5274,ACTIVE,None,24.0,e7f7ea7a008ee0b47ce1e9979f317ba81d147802ed92c8cce4886aff109dc6ff
533103,6385e1e1a3b92cc92c02ee583e37900135300f7863cde5eec05ae0a7c81d0756,ACTIVE,None,39.0,417b2d70a5c75d75a7a3b249c420b8f04635ed999799550d7a4e2ff5e4830fc3
533183,6389d395d2336fdc6465e5a7ee8953266e1f7206b2b35db7ba9028eef6c90936,ACTIVE,Regularly,32.0,6403428c91c98160d223f659eb64c62b25e2db8a6be822bf9c3220252d4e59fa
533243,638cd67b6bd25174519e2ea85d245ec7100f6699e618a71221d1c9bba553e6d9,ACTIVE,None,47.0,887af52fd3608eace80630003b27fd1f3fd541db6b10afcfba37919f021e0884
533274,638e3766953a67ea3e51ecfaaa20308c57023b4f48955cb2f38f556f027a4d3f,ACTIVE,None,31.0,8fdc839a8e51b1701dc666eb2181725bd8132559c52a61e3ff73cb3806a11180
533454,639673db66370b66c4dd5f18e4303d372b8f549bf735330e7acaf4e51f7c6625,ACTIVE,None,28.0,f6fda77568e7a0efd7d12b631f6dd89c27dcc0afa138bffa62d5fbacafcbb5fb
533669,63a1ce5df80475a04974a8a849cc997cc21e28d95df19cef8f76d4010cfde051,ACTIVE,Regularly,35.0,54af2657b10956b011903683f9ba282e5422a24cd93d5f25802e80de7f0d5b8d
533890,63ac7b86fb5c3d64d6c5d36f5adc1088800405a122685062b91dc0e7e205fa26,ACTIVE,Regularly,50.0,9c11f25a6a5947989fb931bac580f0abadff241bbe31edfce13f3ca202234cbe
534026,63b28b850537ff2df781aa47bd1dc157c6571894379d8759ee4b6e70943bde5c,ACTIVE,Regularly,25.0,d9bc4c204511558cfa55b21e3fbf816d8968d660db3693829d4f7b91b81755c0
534084,63b579ec1c0a820b58f135a64c7844f35df4c6ba3a13f0b53bbed97978ab9418,ACTIVE,Regularly,28.0,a6d5fa6130a68cc86cb8e13a31f9cefb9b49ffac6e4f2be058d19e5b206bb71b
534191,63bb0ebe2b6e5dd45f17544c0e4ef6e880809a7929db1254303c6671ed345635,ACTIVE,Regularly,31.0,5890d3099f7e176683dc4c1c64207c0fa2ee63682dac640abcddbbcd7320866a
534205,63bb7c2070779b88e4949575fae2df9087ed036cd147552c230a64f2686242d5,ACTIVE,None,31.0,6b7376b2ec4e34d6efd725d77c64628262ce2887f3bbf86045245b71356b62e9
534476,63c7cce9c40cd5a71ae63d7b959f712a1b7a7f9457fa2fcfa745a8a24082ad15,ACTIVE,None,32.0,75658aa58798a64604961aceafe186b566571c13a62459e7a55c12987567c681
534508,63c927dcd76de14fda7026d243672bbabe717beca2b52467ef92951993b820c2,ACTIVE,Regularly,25.0,dc3c0f5fadae9fc1213ae22c09ed51463c9e00a26574459b1d39ee67b4bac55a
534517,63c984b674ff20a21f6c9eb4fe3139ceecf8526bc1559a68a035826fbfb7f6e1,ACTIVE,Regularly,48.0,5643dcdff5c6e1770ba426c47f63955e425f963970ad6cf5cee88fbc211497a4
534546,63cb4cb3390efa402a7ad8c895260d10dcd9abfe5997388073ed73670dc8df06,ACTIVE,None,23.0,d6937d8624ed2b9bad56249a72bfc9f981bc9bfaad2ec3c6d79494b510d72d89
534599,63cdeccaebece64158b253fafa499e88358d8fe934900bc45a588d8171283024,ACTIVE,Regularly,34.0,8663b5ab78b18be08b35ec3c32e80bcee7133ec2b3eefa31c06cdcb7d3ef3378
534728,63d3e140aa8813ffde981b0dcb8730b2e2a28ccce98185091ef112ff1b7682d2,ACTIVE,None,26.0,11242b6184f4593f8a6701a442d5bebb76f4ac8c8df52eb5476e9e2c972795cb
534742,63d45150ff563c7761b7d008ddf12b7a6131cb291df64afa44ac3010527dbab8,ACTIVE,None,53.0,93fe13476bc4d427c67eb25d2db8fbcaaa6f0b40a80001f34cadcb95569d37f3
534753,63d4ee9c373b7ec52fd03b319faf53f3f1f24763d8a3acf42e43b3bcaa3c1820,ACTIVE,None,43.0,fd3619808c4af560652cfa1986747194fc8840e75f11712614efa48db5692273
534894,63dbbc44a7d5099d93f8d213501c69828b94f88f8724bac21a0000c36b054999,ACTIVE,None,30.0,1abc00ccff79d2dea9977cc15bea357795e3b93d625cbe2b6ef21fab24c67ece
535058,63e31fe0803e77fdaea7517ab8245e488ddbd3cb65cdd8ed0c00d3e12e790a6d,ACTIVE,Regularly,37.0,7f2669349ba6ecc4601eecd157c92507b2b3b6f49dc42cccdea0b98f1ee74beb
535503,63f8173b620eff63f60387eb0c861b56b8c5f27699ca0a10e9375f169e045a5e,ACTIVE,Regularly,55.0,4037392d0c0cf7b8472d88e42387ace968ce9598bee4b2fcd4fb636ddb7fbea9
535592,63fc3272fcacd5973bcb39654098a1ea7406fa420c2066067b470e8569b532c7,ACTIVE,None,25.0,b10787ce882fbd06a51d591fd177f5a20394a98bb64dc5d8243f127605fc13b2
535660,63ff6af60aeb6340091d7b2918f1379907dca47d826519875b1ffa444465138b,ACTIVE,Regularly,58.0,649402722114f5efbd5f422217221a9f50c3d79d904be91fba74397114f059e0
535804,640663f41eeab27407ca7141763fa3de566f1b400a6436b52f5981590311608d,ACTIVE,Regularly,26.0,0ca26c10f7479320c2f33a5443d162b3cfdf6de16b9e2e7875a86cb41131346f
535933,640d09b9d9b9d15b951b863835a21a1452acac9d3349d6f62c8a6dc849be2c93,ACTIVE,Regularly,29.0,27a2d14319cbbc0979582d58db37499f887a22317811afc04a9913a0631d809e
536011,6410b4b53c8cf2f90f220934058ed7dbac7a24504fa9f0649d0cb69f1a3ce675,ACTIVE,None,29.0,ed3fbe2ea92f1ca180c933957396ce22f2227067d333b4f9247baff8efed0cfc
536158,6418c88f9afd7c7304c1eec8c6aedc4f53ac4ab6054c8bff7170bffc205a1d2f,ACTIVE,Regularly,40.0,fd4966bc3e64919f655e8f66857c6507fcda3b207a2bf7244f11ecc6a4309fde
536234,641b9e58559e185e254ca7716f7151eaaa6e83da87fa4e2784e9e361892c6d5f,ACTIVE,Regularly,27.0,c5512096e31a4163e0e85a1572db12d1392b0baa170c53fc31fe36c5036a5a5d
536302,641e6f3ef3a2d537140aaa0a06055ae328a0dddf2c2c0dd6e60eb0563c7cbba0,ACTIVE,None,44.0,e94b366ed549e03568526a6fc8070a168e5f80683d31c653424cc66acd0faa00
536531,6428fd42ae52ef7b3c9a4151cdcec0834587c2ad6844f97f1f638cd725a2dbc7,ACTIVE,Regularly,65.0,181410b52d27aa985683ea313802545b1ee78cad4a248be271522c13737dcf58
536560,642a8441d5ac8b0f7aec69939a2d9758ed8d359215cfd49906e9b966c088b4c7,ACTIVE,None,29.0,03e7357132467bbbc4f0ea8aee859b88440314dfebf1450c0caf132bd15cc5d1
536628,642dcefe3feac05004d479636f18a0e36d701557af79c15b7439592cb83cecb4,ACTIVE,None,30.0,be6d05dc965a5d17f06796c0a89fc1f65872309cc67d5f2800038b1cdd46a707
536732,6433f94cc16c4f69587a1dc8bfa8126d16345153d07001ec7ce04e3d7926d30d,ACTIVE,None,30.0,265c6def806fab8b909d6d5dab23ecf5a9e3ad416e4ffd7c1f9edf3a8a6f6e89
536872,643a1013c3fe849c33e5ef77f39049f87a07710f750b1846eed1d87cba65cad9,ACTIVE,None,35.0,92d2de3584098648aa607e7abb578167aa9c84bc68f5593e8d9c104f8bb0474e
